Make,Model,Vehicle Class,Transmission,Fuel Type,Engine Size(L),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km)
9,614,10,25,4,0.14666666666666667,0.27272727272727276,235.0
9,614,10,17,3,0.36,0.28636363636363643,246.0
9,614,10,25,3,0.36,0.35000000000000003,277.0
9,615,10,12,4,0.7066666666666667,0.35909090909090907,279.0
9,615,10,25,4,0.7066666666666667,0.3863636363636364,297.0
9,616,10,12,4,0.7066666666666667,0.5,355.0
9,616,10,25,4,0.7066666666666667,0.490909090909091,349.0
9,663,5,3,3,0.21333333333333332,0.3045454545454546,253.0
9,663,5,25,3,0.21333333333333332,0.3,251.0
9,663,5,3,0,0.2533333333333333,0.27272727272727276,270.0
9,663,5,5,3,0.36,0.3454545454545454,274.0
9,664,5,3,3,0.21333333333333332,0.33181818181818185,267.0
9,664,5,3,0,0.2533333333333333,0.29090909090909095,283.0
9,664,5,5,3,0.36,0.3681818181818182,286.0
9,665,5,3,0,0.2533333333333333,0.3636363636363637,326.0
9,665,5,5,3,0.36,0.45454545454545453,331.0
9,688,13,17,4,0.7066666666666667,0.39090909090909093,299.0
9,688,13,26,4,0.7066666666666667,0.3681818181818182,286.0
9,689,13,17,4,0.7066666666666667,0.45,331.0
9,689,13,26,4,0.7066666666666667,0.4272727272727273,318.0
9,690,13,17,4,0.7066666666666667,0.5454545454545456,381.0
9,690,13,26,4,0.7066666666666667,0.5227272727272727,368.0
9,692,0,15,3,0.06666666666666665,0.1454545454545455,172.0
9,697,0,15,3,0.06666666666666665,0.1454545454545455,172.0
9,693,0,6,0,0.09333333333333335,0.10454545454545461,172.0
9,694,2,15,3,0.06666666666666665,0.1454545454545455,172.0
9,696,2,15,3,0.06666666666666665,0.1545454545454546,175.0
9,695,2,6,0,0.09333333333333335,0.11363636363636365,178.0
9,830,11,3,3,0.08000000000000002,0.19090909090909097,196.0
9,830,11,3,0,0.09333333333333335,0.15000000000000002,199.0
9,831,11,3,3,0.08000000000000002,0.20454545454545459,207.0
9,831,11,3,0,0.09333333333333335,0.15000000000000002,199.0
9,831,11,6,4,0.14666666666666667,0.2545454545454545,228.0
9,1080,1,15,3,0.21333333333333332,0.25,225.0
9,1080,1,15,3,0.36,0.3045454545454546,254.0
9,1080,1,15,1,0.36,0.47727272727272735,245.0
9,1272,2,19,3,0.08000000000000002,0.1545454545454546,174.0
9,1272,2,6,4,0.14666666666666667,0.2272727272727273,214.0
9,1273,2,19,3,0.12,0.04545454545454547,121.0
9,1725,6,5,3,0.24000000000000005,0.3181818181818182,261.0
9,1725,6,3,3,0.45333333333333325,0.4272727272727273,316.0
9,1725,6,3,3,0.5866666666666667,0.4454545454545455,326.0
9,1731,6,3,3,0.5866666666666667,0.45,329.0
9,1731,6,3,1,0.5866666666666667,0.6499999999999999,306.0
9,1725,6,5,3,0.5866666666666667,0.37727272727272737,290.0
9,1726,6,5,3,0.24000000000000005,0.3454545454545454,275.0
9,1726,6,3,3,0.45333333333333325,0.45,329.0
9,1730,6,3,3,0.45333333333333325,0.4863636363636364,347.0
9,1726,6,3,3,0.5866666666666667,0.45,329.0
9,1728,6,3,3,0.5866666666666667,0.4681818181818182,339.0
9,1728,6,3,1,0.5866666666666667,0.6499999999999999,322.0
9,1730,6,3,3,0.5866666666666667,0.490909090909091,350.0
9,1726,6,5,3,0.5866666666666667,0.4090909090909091,306.0
9,1730,6,5,3,0.5866666666666667,0.43636363636363634,320.0
9,1726,6,0,4,0.7066666666666667,0.43636363636363634,321.0
9,1732,6,3,3,0.5866666666666667,0.4272727272727273,317.0
9,1733,6,3,3,0.5866666666666667,0.440909090909091,325.0
9,1743,10,19,3,0.06666666666666665,0.13636363636363635,167.0
9,1743,10,24,3,0.06666666666666665,0.14090909090909093,170.0
9,1750,12,3,3,0.5866666666666667,0.4227272727272728,314.0
9,1753,12,3,3,0.5866666666666667,0.4227272727272728,314.0
9,1753,12,3,1,0.5866666666666667,0.6272727272727272,298.0
9,1751,12,3,3,0.5866666666666667,0.4636363636363637,336.0
9,1752,12,3,3,0.5866666666666667,0.4636363636363637,336.0
9,1752,12,3,1,0.5866666666666667,0.6499999999999999,317.0
9,1751,12,0,4,0.7066666666666667,0.4727272727272727,340.0
9,1823,12,3,3,0.5866666666666667,0.4227272727272728,314.0
9,1826,12,3,3,0.5866666666666667,0.4227272727272728,314.0
9,1826,12,3,1,0.5866666666666667,0.6272727272727272,298.0
9,1824,12,3,3,0.5866666666666667,0.43636363636363634,321.0
9,1825,12,3,3,0.5866666666666667,0.43636363636363634,321.0
9,1825,12,3,1,0.5866666666666667,0.6499999999999999,305.0
9,1824,12,0,4,0.7066666666666667,0.440909090909091,325.0
9,1843,12,6,3,0.36,0.3181818181818182,261.0
9,1844,12,6,3,0.36,0.35000000000000003,277.0
9,1845,11,15,3,0.06666666666666665,0.1954545454545455,196.0
9,1845,11,25,3,0.06666666666666665,0.19090909090909097,194.0
9,1846,11,15,3,0.06666666666666665,0.2272727272727273,214.0
10,1377,4,6,3,0.36,0.30909090909090914,259.0
10,1378,4,6,3,0.36,0.29545454545454547,249.0
11,634,2,5,3,0.36,0.2818181818181819,242.0
11,634,2,25,4,0.64,0.4090909090909091,307.0
11,634,2,25,4,0.7133333333333334,0.4454545454545455,325.0
11,635,2,5,3,0.64,0.37272727272727285,289.0
11,635,2,5,4,0.7133333333333334,0.4045454545454546,304.0
11,637,2,5,3,0.36,0.31363636363636366,258.0
11,638,2,5,4,0.7066666666666667,0.4727272727272727,339.0
11,638,2,25,4,0.7066666666666667,0.5,352.0
11,639,2,5,4,0.7066666666666667,0.4727272727272727,339.0
11,642,1,2,3,0.36,0.3409090909090909,271.0
11,647,1,2,3,0.36,0.3409090909090909,271.0
11,647,1,2,1,0.36,0.5454545454545456,268.0
11,642,1,5,3,0.36,0.2818181818181819,242.0
11,647,1,5,3,0.36,0.2818181818181819,242.0
11,647,1,5,1,0.36,0.45909090909090905,234.0
11,643,1,2,3,0.64,0.4000000000000001,302.0
11,643,1,5,3,0.64,0.37272727272727285,289.0
11,643,1,5,4,0.7133333333333334,0.4045454545454546,304.0
11,644,1,5,3,0.36,0.31363636363636366,258.0
11,646,1,5,3,0.36,0.31363636363636366,258.0
11,646,1,5,1,0.36,0.49545454545454554,248.0
11,645,1,2,3,0.64,0.41818181818181827,312.0
11,648,1,5,4,0.7066666666666667,0.4727272727272727,339.0
11,722,12,5,3,0.36,0.3272727272727273,265.0
11,722,12,5,3,0.64,0.45454545454545453,331.0
11,723,12,5,4,0.7133333333333334,0.5227272727272727,363.0
11,1028,4,3,3,0.36,0.35000000000000003,276.0
11,1028,4,3,1,0.36,0.5727272727272728,274.0
11,1113,11,1,3,0.2,0.3181818181818182,261.0
11,1115,11,3,3,0.36,0.3636363636363637,284.0
11,1115,11,3,1,0.36,0.5590909090909091,274.0
11,1114,11,3,3,0.36,0.37727272727272737,292.0
12,1,13,3,3,0.06666666666666665,0.1772727272727273,187.0
12,1,13,25,3,0.06666666666666665,0.17272727272727278,185.0
12,123,3,3,3,0.06666666666666665,0.2090909090909091,203.0
12,123,3,24,3,0.06666666666666665,0.17272727272727278,186.0
12,134,11,6,3,0.053333333333333344,0.2272727272727273,213.0
13,815,11,15,3,0.013333333333333336,0.1954545454545455,196.0
13,816,11,15,3,0.14666666666666667,0.23636363636363644,218.0
13,817,11,17,3,0.14666666666666667,0.25,224.0
13,818,11,17,3,0.14666666666666667,0.26818181818181824,233.0
13,818,11,17,3,0.24000000000000005,0.31363636363636366,259.0
13,833,11,15,3,0.08000000000000002,0.2272727272727273,214.0
13,835,11,15,3,0.21333333333333332,0.25,226.0
13,835,11,15,1,0.21333333333333332,0.4090909090909091,218.0
13,834,11,15,3,0.08000000000000002,0.26363636363636367,232.0
13,834,11,15,3,0.14666666666666667,0.2772727272727273,239.0
13,838,12,12,3,0.3466666666666667,0.3818181818181819,293.0
13,839,12,12,3,0.3466666666666667,0.4090909090909091,307.0
13,840,12,15,3,0.18666666666666665,0.33181818181818185,267.0
13,840,12,15,3,0.3466666666666667,0.41363636363636364,311.0
13,841,12,15,3,0.3466666666666667,0.39090909090909093,299.0
13,841,12,15,1,0.3466666666666667,0.6000000000000001,288.0
13,844,6,12,3,0.24000000000000005,0.3181818181818182,260.0
13,845,6,12,3,0.24000000000000005,0.3181818181818182,260.0
13,851,6,15,3,0.31999999999999995,0.30909090909090914,256.0
13,851,6,15,1,0.31999999999999995,0.490909090909091,247.0
13,852,6,15,1,0.31999999999999995,0.490909090909091,247.0
13,843,6,12,3,0.3466666666666667,0.35909090909090907,281.0
13,844,6,12,3,0.3466666666666667,0.37727272727272737,291.0
13,845,6,12,3,0.3466666666666667,0.39090909090909093,298.0
13,851,6,12,3,0.5466666666666666,0.3681818181818182,287.0
13,851,6,12,1,0.5466666666666666,0.6045454545454545,290.0
13,852,6,12,3,0.5466666666666666,0.4090909090909091,308.0
13,852,6,12,1,0.5466666666666666,0.6090909090909091,290.0
13,853,6,12,3,0.5466666666666666,0.4454545454545455,326.0
13,853,6,12,1,0.5466666666666666,0.6090909090909091,291.0
13,846,6,12,3,0.24000000000000005,0.33181818181818185,268.0
13,848,6,12,3,0.24000000000000005,0.35000000000000003,277.0
13,846,6,12,0,0.28,0.3,287.0
13,847,6,12,0,0.28,0.3,287.0
13,854,6,15,3,0.31999999999999995,0.3409090909090909,273.0
13,855,6,15,1,0.31999999999999995,0.531818181818182,263.0
13,846,6,12,3,0.3466666666666667,0.3818181818181819,295.0
13,847,6,12,3,0.3466666666666667,0.4000000000000001,303.0
13,848,6,12,3,0.3466666666666667,0.4090909090909091,308.0
13,849,6,12,3,0.3466666666666667,0.3863636363636364,296.0
13,854,6,12,3,0.5466666666666666,0.41818181818181827,312.0
13,855,6,12,3,0.5466666666666666,0.4454545454545455,326.0
13,856,6,12,3,0.5466666666666666,0.4863636363636364,347.0
13,856,6,12,1,0.5466666666666666,0.6499999999999999,323.0
13,859,6,12,3,0.3466666666666667,0.4636363636363637,336.0
13,929,12,15,3,0.3466666666666667,0.39090909090909093,298.0
13,930,12,15,3,0.3466666666666667,0.4000000000000001,303.0
13,931,12,15,3,0.3466666666666667,0.43636363636363634,322.0
13,926,10,8,3,0.09333333333333335,0.15909090909090912,178.0
13,926,10,24,3,0.09333333333333335,0.17272727272727278,184.0
13,927,10,25,3,0.09333333333333335,0.1954545454545455,196.0
13,938,2,15,3,0.08000000000000002,0.2090909090909091,204.0
13,939,2,19,3,0.14666666666666667,0.06818181818181818,131.0
13,1007,13,9,4,0.3466666666666667,0.590909090909091,402.0
13,1295,10,12,3,0.18666666666666665,0.24090909090909096,221.0
13,1296,10,12,3,0.18666666666666665,0.2818181818181819,242.0
13,1295,10,25,3,0.18666666666666665,0.2545454545454545,227.0
13,1296,10,25,3,0.18666666666666665,0.28636363636363643,244.0
13,1295,10,12,3,0.5466666666666666,0.37272727272727285,289.0
13,1295,10,25,3,0.5466666666666666,0.41818181818181827,311.0
13,1297,10,25,3,0.5466666666666666,0.41818181818181827,311.0
13,1298,10,12,3,0.18666666666666665,0.28636363636363643,243.0
13,1298,10,25,3,0.18666666666666665,0.2818181818181819,241.0
13,1298,10,12,3,0.5466666666666666,0.4000000000000001,302.0
13,1550,6,12,3,0.18666666666666665,0.30909090909090914,256.0
13,1712,10,25,4,0.5733333333333334,0.47727272727272735,341.0
13,1756,15,15,3,0.3466666666666667,0.48181818181818187,346.0
13,1756,15,15,3,0.37333333333333335,0.5045454545454546,355.0
13,1828,1,15,3,0.3466666666666667,0.33636363636363636,270.0
13,1828,1,15,1,0.3466666666666667,0.5045454545454546,254.0
13,1827,1,15,3,0.3466666666666667,0.3818181818181819,294.0
13,1829,1,15,3,0.3466666666666667,0.37727272727272737,291.0
13,1829,1,15,1,0.3466666666666667,0.540909090909091,267.0
13,1838,7,17,3,0.14666666666666667,0.23636363636363644,219.0
13,1839,7,17,3,0.14666666666666667,0.23636363636363644,219.0
13,1839,7,17,1,0.14666666666666667,0.3863636363636364,209.0
13,1838,7,15,3,0.21333333333333332,0.29545454545454547,247.0
13,1841,7,17,3,0.14666666666666667,0.2318181818181818,214.0
13,1842,7,17,3,0.14666666666666667,0.2318181818181818,214.0
13,1842,7,17,1,0.14666666666666667,0.3818181818181819,208.0
13,1841,7,15,3,0.21333333333333332,0.3,251.0
14,942,0,25,4,0.14666666666666667,0.30909090909090914,255.0
14,943,0,17,4,0.14666666666666667,0.2818181818181819,241.0
14,943,0,17,4,0.31999999999999995,0.3409090909090909,274.0
15,372,12,3,3,0.21333333333333332,0.2772727272727273,237.0
15,372,12,3,3,0.36,0.33181818181818185,268.0
15,373,12,3,3,0.21333333333333332,0.29090909090909095,248.0
15,373,12,3,3,0.36,0.3454545454545454,275.0
15,626,5,3,3,0.21333333333333332,0.3045454545454546,253.0
15,626,5,25,3,0.21333333333333332,0.3,251.0
15,626,5,3,0,0.2533333333333333,0.27272727272727276,270.0
15,626,5,5,3,0.36,0.3454545454545454,274.0
15,627,5,3,3,0.21333333333333332,0.33181818181818185,267.0
15,627,5,3,0,0.2533333333333333,0.29090909090909095,283.0
15,627,5,5,3,0.36,0.3681818181818182,286.0
15,1716,6,5,3,0.24000000000000005,0.3181818181818182,261.0
15,1716,6,3,3,0.45333333333333325,0.4272727272727273,317.0
15,1716,6,3,3,0.5866666666666667,0.4454545454545455,326.0
15,1720,6,3,3,0.5866666666666667,0.45,329.0
15,1720,6,3,1,0.5866666666666667,0.6499999999999999,306.0
15,1716,6,5,3,0.5866666666666667,0.3818181818181819,294.0
15,1717,6,5,3,0.24000000000000005,0.35000000000000003,277.0
15,1717,6,3,3,0.45333333333333325,0.45,329.0
15,1717,6,3,3,0.5866666666666667,0.45,330.0
15,1719,6,3,3,0.5866666666666667,0.4681818181818182,339.0
15,1719,6,3,1,0.5866666666666667,0.6499999999999999,323.0
15,1717,6,5,3,0.5866666666666667,0.4272727272727273,316.0
15,1718,6,5,3,0.5866666666666667,0.43636363636363634,320.0
15,1717,6,0,4,0.7066666666666667,0.4454545454545455,326.0
15,1718,6,0,4,0.7066666666666667,0.45909090909090905,332.0
15,1721,6,3,3,0.5866666666666667,0.4272727272727273,317.0
15,1722,6,3,3,0.5866666666666667,0.440909090909091,325.0
15,1831,11,6,3,0.08000000000000002,0.20454545454545459,201.0
15,1831,11,3,0,0.09333333333333335,0.15000000000000002,199.0
15,1832,11,6,3,0.08000000000000002,0.22272727272727277,210.0
15,1832,11,3,0,0.09333333333333335,0.15000000000000002,199.0
15,1832,11,6,4,0.14666666666666667,0.2772727272727273,239.0
15,2035,12,3,3,0.5866666666666667,0.4227272727272728,314.0
15,2038,12,3,3,0.5866666666666667,0.4227272727272728,314.0
15,2038,12,3,1,0.5866666666666667,0.6272727272727272,298.0
15,2036,12,3,3,0.5866666666666667,0.43636363636363634,321.0
15,2037,12,3,3,0.5866666666666667,0.43636363636363634,321.0
15,2037,12,3,1,0.5866666666666667,0.6499999999999999,305.0
15,2036,12,0,4,0.7066666666666667,0.440909090909091,325.0
15,2039,12,3,3,0.5866666666666667,0.4227272727272728,314.0
15,2042,12,3,3,0.5866666666666667,0.4227272727272728,314.0
15,2042,12,3,1,0.5866666666666667,0.6272727272727272,298.0
15,2040,12,3,3,0.5866666666666667,0.4636363636363637,336.0
15,2041,12,3,3,0.5866666666666667,0.4636363636363637,336.0
15,2041,12,3,1,0.5866666666666667,0.6499999999999999,317.0
15,2040,12,0,4,0.7066666666666667,0.4727272727272727,340.0
16,375,1,19,3,0.08000000000000002,0.14090909090909093,168.0
16,375,1,22,3,0.08000000000000002,0.15909090909090912,177.0
16,375,1,25,3,0.08000000000000002,0.17272727272727278,185.0
16,375,1,25,3,0.14666666666666667,0.2318181818181818,214.0
16,377,2,12,3,0.14666666666666667,0.2272727272727273,211.0
16,376,1,19,3,0.14666666666666667,0.04090909090909095,117.0
16,656,0,22,3,0.08000000000000002,0.14090909090909093,167.0
16,656,0,19,3,0.14666666666666667,0.13636363636363635,164.0
16,656,0,22,3,0.14666666666666667,0.1545454545454546,176.0
16,656,0,25,3,0.14666666666666667,0.18181818181818182,189.0
16,657,0,25,4,0.08000000000000002,0.15000000000000002,173.0
16,658,1,19,3,0.08000000000000002,0.12727272727272732,162.0
16,658,1,22,3,0.08000000000000002,0.1454545454545455,170.0
16,658,1,25,3,0.08000000000000002,0.14090909090909093,167.0
16,659,1,22,4,0.08000000000000002,0.1454545454545455,170.0
16,659,1,25,4,0.08000000000000002,0.14090909090909093,167.0
16,660,2,22,3,0.08000000000000002,0.13636363636363635,165.0
16,660,2,19,3,0.14666666666666667,0.13636363636363635,167.0
16,660,2,25,3,0.14666666666666667,0.1772727272727273,186.0
16,661,2,25,4,0.08000000000000002,0.15000000000000002,173.0
16,662,1,25,4,0.14666666666666667,0.25,224.0
16,928,9,19,3,0.08000000000000002,0.10909090909090913,151.0
16,928,9,22,3,0.08000000000000002,0.13181818181818183,166.0
16,928,9,25,3,0.08000000000000002,0.15000000000000002,174.0
16,1039,9,19,3,0.12,0.1681818181818182,181.0
16,1040,9,19,3,0.12,0.18636363636363634,193.0
16,1040,9,22,3,0.12,0.2,199.0
16,1083,2,19,3,0.08000000000000002,0.036363636363636404,114.0
16,1085,2,19,3,0.08000000000000002,0.036363636363636404,114.0
16,1335,4,18,3,0.3466666666666667,0.3,252.0
16,1336,4,12,3,0.3466666666666667,0.29545454545454547,247.0
16,1394,11,6,3,0.3466666666666667,0.3272727272727273,265.0
16,1400,11,3,3,0.3466666666666667,0.3,250.0
16,1401,11,3,3,0.3466666666666667,0.3272727272727273,266.0
16,1401,11,18,3,0.3466666666666667,0.31363636363636366,257.0
16,1557,6,3,3,0.3466666666666667,0.3272727272727273,263.0
17,374,0,15,3,0.09333333333333335,0.1454545454545455,172.0
17,374,0,25,3,0.09333333333333335,0.1454545454545455,173.0
17,819,2,9,3,0.09333333333333335,0.18181818181818182,189.0
17,819,2,25,3,0.09333333333333335,0.24090909090909096,221.0
17,819,2,15,3,0.14666666666666667,0.15000000000000002,174.0
17,819,2,25,3,0.14666666666666667,0.1772727272727273,188.0
17,820,1,9,3,0.09333333333333335,0.20454545454545459,205.0
17,820,1,25,3,0.09333333333333335,0.2318181818181818,218.0
17,820,1,15,3,0.14666666666666667,0.1954545454545455,200.0
17,820,1,25,3,0.14666666666666667,0.2090909090909091,207.0
17,1067,1,8,3,0.09333333333333335,0.009090909090909122,104.0
17,1069,1,8,3,0.09333333333333335,0.0,96.0
17,1121,11,15,3,0.14666666666666667,0.17272727272727278,186.0
17,1122,11,9,3,0.09333333333333335,0.20454545454545459,201.0
17,1122,11,15,3,0.14666666666666667,0.20454545454545459,202.0
17,1701,11,17,3,0.2,0.25,225.0
17,1702,11,17,3,0.14666666666666667,0.3227272727272727,262.0
17,1702,11,17,3,0.2,0.27272727272727276,237.0
17,1703,11,15,3,0.31999999999999995,0.33636363636363636,268.0
17,1704,11,15,3,0.31999999999999995,0.3454545454545454,276.0
17,1705,11,15,3,0.31999999999999995,0.3863636363636364,297.0
17,1736,1,17,3,0.14666666666666667,0.2272727272727273,212.0
17,1736,1,15,3,0.2,0.19090909090909097,198.0
17,1739,1,15,3,0.2,0.18181818181818182,190.0
17,1737,2,8,3,0.14666666666666667,0.07272727272727275,135.0
17,1738,2,8,3,0.14666666666666667,0.06818181818181818,132.0
17,1848,11,15,3,0.14666666666666667,0.2272727272727273,216.0
17,1849,11,15,3,0.14666666666666667,0.27272727272727276,239.0
17,1849,11,15,3,0.2,0.27272727272727276,240.0
17,1888,0,15,3,0.14666666666666667,0.18636363636363634,193.0
17,1888,0,25,3,0.14666666666666667,0.1954545454545455,198.0
17,1889,0,25,3,0.14666666666666667,0.24545454545454548,226.0
17,1890,0,9,3,0.09333333333333335,0.1681818181818182,184.0
17,1890,0,25,3,0.09333333333333335,0.19090909090909097,197.0
18,1416,2,16,4,0.14666666666666667,0.2545454545454545,229.0
18,1418,2,16,4,0.28,0.3181818181818182,261.0
18,1428,10,16,4,0.28,0.31363636363636366,259.0
18,1435,2,16,4,0.37333333333333335,0.3454545454545454,275.0
18,1446,11,23,4,0.14666666666666667,0.22272727272727277,211.0
19,749,11,18,4,0.14666666666666667,0.25909090909090915,231.0
19,872,13,17,4,0.14666666666666667,0.2318181818181818,215.0
19,872,13,17,4,0.28,0.28636363636363643,242.0
19,872,13,25,4,0.28,0.3863636363636364,296.0
19,873,13,17,4,0.28,0.3045454545454546,253.0
19,873,13,25,4,0.28,0.4000000000000001,302.0
19,874,13,17,4,0.28,0.3272727272727273,265.0
19,875,13,17,4,0.14666666666666667,0.2318181818181818,215.0
19,875,13,17,4,0.28,0.28636363636363643,242.0
19,875,13,25,4,0.28,0.3863636363636364,296.0
19,876,13,17,4,0.28,0.3045454545454546,253.0
19,876,13,25,4,0.28,0.4000000000000001,302.0
19,877,13,17,4,0.28,0.3272727272727273,265.0
19,883,13,17,4,0.5466666666666666,0.41818181818181827,311.0
19,884,13,17,4,0.5466666666666666,0.41818181818181827,311.0
19,1989,1,17,4,0.28,0.35000000000000003,276.0
19,1995,1,17,4,0.28,0.35454545454545455,280.0
20,651,11,6,3,0.14666666666666667,0.2272727272727273,214.0
20,651,11,6,3,0.2,0.23636363636363644,219.0
20,651,11,6,3,0.3066666666666667,0.2772727272727273,240.0
20,652,11,6,3,0.14666666666666667,0.25909090909090915,229.0
20,652,11,6,3,0.2,0.25909090909090915,230.0
20,652,11,6,3,0.3066666666666667,0.29545454545454547,249.0
20,653,11,6,3,0.14666666666666667,0.2772727272727273,240.0
20,653,11,6,3,0.3066666666666667,0.3181818181818182,259.0
20,654,11,6,3,0.14666666666666667,0.29545454545454547,249.0
20,654,11,6,3,0.3066666666666667,0.3409090909090909,269.0
20,666,11,3,3,0.2,0.23636363636363644,218.0
20,666,11,25,3,0.2,0.22272727272727277,211.0
20,667,11,6,3,0.2,0.24545454545454548,222.0
20,667,11,25,3,0.2,0.24090909090909096,221.0
20,1029,12,5,3,0.36,0.3272727272727273,265.0
20,1029,12,5,3,0.64,0.45454545454545453,331.0
20,1030,12,5,0,0.28,0.26818181818181824,268.0
20,1031,12,5,4,0.7133333333333334,0.5272727272727273,368.0
20,1032,12,5,4,0.7066666666666667,0.6181818181818182,409.5
20,1554,11,6,3,0.053333333333333344,0.2090909090909091,204.0
20,1554,11,6,3,0.2,0.24545454545454548,222.0
20,1555,11,6,3,0.053333333333333344,0.2318181818181818,216.0
20,1555,11,6,3,0.2,0.25909090909090915,230.0
20,1556,11,6,3,0.053333333333333344,0.26363636363636367,230.0
20,1908,11,5,3,0.14666666666666667,0.26818181818181824,233.0
20,1908,11,5,3,0.36,0.35000000000000003,274.0
20,1908,11,25,3,0.36,0.35000000000000003,277.0
20,1909,11,5,3,0.14666666666666667,0.29090909090909095,245.0
20,1909,11,5,3,0.36,0.3454545454545454,275.0
20,1909,11,25,3,0.36,0.3681818181818182,285.0
21,613,1,17,3,0.31999999999999995,0.2772727272727273,238.0
21,934,2,19,3,0.14666666666666667,0.12727272727272732,164.0
21,934,2,25,3,0.14666666666666667,0.15909090909090912,180.0
21,1321,9,8,3,0.09333333333333335,0.03181818181818183,114.0
21,1322,9,8,3,0.09333333333333335,0.02727272727272731,110.0
21,1323,9,8,3,0.09333333333333335,0.05909090909090914,129.0
21,1337,1,15,3,0.14666666666666667,0.2545454545454545,230.0
21,1337,1,15,3,0.2,0.1954545454545455,199.0
21,1338,2,8,3,0.14666666666666667,0.07272727272727275,133.0
21,1558,0,15,3,0.09333333333333335,0.1545454545454546,177.0
21,1558,0,25,3,0.09333333333333335,0.1545454545454546,175.0
21,1706,4,17,3,0.31999999999999995,0.33636363636363636,272.0
21,1740,11,15,3,0.2,0.25,225.0
21,1741,11,15,3,0.2,0.2772727272727273,242.0
21,1741,11,17,3,0.31999999999999995,0.3227272727272727,265.0
21,1742,9,9,3,0.09333333333333335,0.2,199.0
21,1742,9,15,3,0.09333333333333335,0.1954545454545455,198.0
21,1742,9,15,3,0.14666666666666667,0.2090909090909091,206.0
21,1744,11,15,3,0.2,0.2318181818181818,218.0
21,1745,11,15,3,0.14666666666666667,0.3181818181818182,263.0
21,1745,11,15,3,0.2,0.29090909090909095,247.0
21,1749,2,17,4,0.14666666666666667,0.2545454545454545,229.0
21,1749,2,17,4,0.31999999999999995,0.35000000000000003,279.0
22,391,13,9,4,0.7133333333333334,0.6499999999999999,409.5
22,392,13,9,4,0.7133333333333334,0.6499999999999999,409.5
22,1051,13,9,4,0.5733333333333334,0.5363636363636364,366.0
22,1052,13,9,4,0.5733333333333334,0.5272727272727273,370.0
22,1055,13,9,4,0.5733333333333334,0.5363636363636364,366.0
22,1056,13,9,4,0.5733333333333334,0.5272727272727273,370.0
22,1053,13,9,4,0.5733333333333334,0.5272727272727273,370.0
22,1054,13,9,4,0.5733333333333334,0.5272727272727273,370.0
22,1855,12,17,4,0.41333333333333333,0.5818181818181818,384.0
23,717,12,17,4,0.28,0.41818181818181827,311.0
23,721,12,17,0,0.28,0.28636363636363643,279.0
23,718,11,18,4,0.14666666666666667,0.29090909090909095,246.0
23,1530,12,17,4,0.28,0.37727272727272737,291.0
23,1543,12,17,0,0.28,0.25,256.0
23,1531,12,17,4,0.5466666666666666,0.4045454545454546,305.0
23,1538,12,17,4,0.5466666666666666,0.5181818181818183,365.0
23,1539,12,17,4,0.28,0.37727272727272737,291.0
23,1542,12,17,0,0.28,0.25,256.0
23,1541,12,17,4,0.5466666666666666,0.3863636363636364,294.0
23,1533,11,18,4,0.14666666666666667,0.25,225.0
23,1534,11,18,4,0.14666666666666667,0.25909090909090915,231.0
23,1544,11,17,0,0.14666666666666667,0.2,229.0
23,1546,11,17,4,0.14666666666666667,0.29545454545454547,248.0
23,1548,11,17,4,0.28,0.3409090909090909,273.0
24,785,2,21,3,0.21333333333333332,0.054545454545454564,124.0
24,786,2,17,3,0.3466666666666667,0.2272727272727273,211.0
24,787,2,17,3,0.3466666666666667,0.24090909090909096,219.0
24,1074,0,17,4,0.14666666666666667,0.24545454545454548,220.0
24,1134,10,12,4,0.5466666666666666,0.3863636363636364,294.0
24,1135,10,20,4,0.3466666666666667,0.18181818181818182,189.0
24,1145,2,12,4,0.3333333333333333,0.3181818181818182,261.0
24,1147,2,20,4,0.3466666666666667,0.2272727272727273,214.0
24,1529,12,21,4,0.3466666666666667,0.18181818181818182,190.0
24,1852,2,12,3,0.14666666666666667,0.14090909090909093,168.0
24,1853,0,21,3,0.14666666666666667,0.06818181818181818,130.0
24,1854,0,21,3,0.14666666666666667,0.08636363636363636,140.0
25,668,1,15,3,0.24000000000000005,0.35909090909090907,281.0
25,668,1,15,3,0.28,0.37272727272727285,289.0
25,668,1,15,3,0.37333333333333335,0.3681818181818182,287.0
25,1244,11,15,3,0.14666666666666667,0.31363636363636366,257.0
25,1245,11,15,3,0.14666666666666667,0.30909090909090914,256.0
25,1244,11,15,3,0.18666666666666665,0.33636363636363636,270.0
25,1250,7,3,3,0.37333333333333335,0.39090909090909093,297.0
25,1253,2,15,3,0.14666666666666667,0.28636363636363643,245.0
25,1255,2,19,3,0.14666666666666667,0.08181818181818185,139.0
25,1318,11,17,3,0.14666666666666667,0.3,250.0
25,1318,11,17,3,0.24000000000000005,0.31363636363636366,259.0
25,1320,12,12,3,0.3466666666666667,0.4227272727272728,314.0
26,1010,2,17,4,0.28,0.3681818181818182,286.0
26,1011,2,17,4,0.28,0.3863636363636364,295.0
26,1013,2,17,4,0.28,0.3863636363636364,295.0
26,1026,10,15,4,0.5066666666666667,0.49545454545454554,354.0
26,1154,12,17,4,0.28,0.43636363636363634,324.0
26,1156,12,17,4,0.28,0.45,330.0
26,1155,12,17,4,0.3866666666666666,0.5090909090909093,360.0
